batch,timestamp,logfile,sendrate,sender,avg_delay_s,sent,received,success_ratio_percent,throughput_bytes_per_s,not_for_us,avg_hops
5,20250507175419,code/analyses/logfiles/CSMA_50_5.testlog,50,28,757.838,300,290,96.67,20.72,9003,4.0
5,20250507175419,code/analyses/logfiles/CSMA_50_5.testlog,50,3,527.433,300,289,96.33,18.23,12294,3.0
5,20250507175419,code/analyses/logfiles/CSMA_50_5.testlog,50,4,822.695,300,287,95.67,18.14,1764,5.28
5,20250507175419,code/analyses/logfiles/CSMA_50_5.testlog,50,5,895.776,300,288,96.0,18.16,955,6.28
5,20250507175419,code/analyses/logfiles/CSMA_50_5.testlog,50,6,161.751,300,289,96.33,18.23,1033,1.0
5,20250507175419,code/analyses/logfiles/CSMA_50_5.testlog,50,7,749.633,300,289,96.33,18.25,10871,4.0
5,20250507175419,code/analyses/logfiles/CSMA_50_5.testlog,50,8,816.066,300,289,96.33,18.24,4966,5.0
5,20250507175419,code/analyses/logfiles/CSMA_50_5.testlog,50,9,814.523,300,289,96.33,18.22,3524,5.0
6,20250507175419,code/analyses/logfiles/CSMA_50_6.testlog,50,10,1767.813,300,284,94.67,17.9,1083,6.01
6,20250507175419,code/analyses/logfiles/CSMA_50_6.testlog,50,11,1756.575,300,289,96.33,18.22,3746,5.23
6,20250507175419,code/analyses/logfiles/CSMA_50_6.testlog,50,19,1791.81,300,288,96.0,20.58,2560,6.0
6,20250507175419,code/analyses/logfiles/CSMA_50_6.testlog,50,2,1686.442,300,289,96.33,18.21,13583,4.0
6,20250507175419,code/analyses/logfiles/CSMA_50_6.testlog,50,20,1519.996,300,286,95.33,20.45,1891,4.64
6,20250507175419,code/analyses/logfiles/CSMA_50_6.testlog,50,21,1676.383,300,289,96.33,20.64,13313,4.0
6,20250507175419,code/analyses/logfiles/CSMA_50_6.testlog,50,22,1730.359,300,290,96.67,20.68,9331,4.29
6,20250507175419,code/analyses/logfiles/CSMA_50_6.testlog,50,23,1694.275,300,288,96.0,20.57,10044,4.0
6,20250507175419,code/analyses/logfiles/CSMA_50_6.testlog,50,24,1716.38,300,289,96.33,20.66,10168,4.26
6,20250507175419,code/analyses/logfiles/CSMA_50_6.testlog,50,25,1509.679,300,290,96.67,20.66,13664,4.13
6,20250507175419,code/analyses/logfiles/CSMA_50_6.testlog,50,26,992.913,300,289,96.33,20.66,7117,2.0
6,20250507175419,code/analyses/logfiles/CSMA_50_6.testlog,50,27,1756.817,300,291,97.0,20.8,5773,5.0
6,20250507175419,code/analyses/logfiles/CSMA_50_6.testlog,50,28,1683.113,300,286,95.33,20.42,9725,4.0
6,20250507175419,code/analyses/logfiles/CSMA_50_6.testlog,50,3,1756.623,300,287,95.67,18.11,13060,4.99
6,20250507175419,code/analyses/logfiles/CSMA_50_6.testlog,50,4,1785.934,300,287,95.67,18.09,2015,5.37
6,20250507175419,code/analyses/logfiles/CSMA_50_6.testlog,50,5,1840.142,300,285,95.0,17.9,1073,6.37
6,20250507175419,code/analyses/logfiles/CSMA_50_6.testlog,50,6,191.158,300,289,96.33,18.29,1108,1.0
6,20250507175419,code/analyses/logfiles/CSMA_50_6.testlog,50,7,1699.174,300,289,96.33,18.24,10473,4.0
6,20250507175419,code/analyses/logfiles/CSMA_50_6.testlog,50,8,1739.078,300,289,96.33,18.17,5493,5.0
6,20250507175419,code/analyses/logfiles/CSMA_50_6.testlog,50,9,1747.82,300,288,96.0,18.17,4509,5.0
7,20250507175419,code/analyses/logfiles/CSMA_50_7.testlog,50,10,1756.643,300,288,96.0,18.08,1074,6.0
7,20250507175419,code/analyses/logfiles/CSMA_50_7.testlog,50,11,1701.394,300,287,95.67,18.0,3510,5.0
7,20250507175419,code/analyses/logfiles/CSMA_50_7.testlog,50,19,1754.457,300,290,96.67,20.64,2034,6.0
7,20250507175419,code/analyses/logfiles/CSMA_50_7.testlog,50,2,1651.633,300,289,96.33,18.17,13332,4.0
7,20250507175419,code/analyses/logfiles/CSMA_50_7.testlog,50,20,1725.809,300,285,95.0,20.25,2277,5.34
7,20250507175419,code/analyses/logfiles/CSMA_50_7.testlog,50,21,1656.009,300,289,96.33,20.54,13622,4.0
7,20250507175419,code/analyses/logfiles/CSMA_50_7.testlog,50,22,1620.301,300,288,96.0,20.47,9712,4.08
7,20250507175419,code/analyses/logfiles/CSMA_50_7.testlog,50,23,1658.62,300,289,96.33,20.52,8830,4.0
7,20250507175419,code/analyses/logfiles/CSMA_50_7.testlog,50,24,1635.027,300,289,96.33,20.57,8798,4.0
7,20250507175419,code/analyses/logfiles/CSMA_50_7.testlog,50,25,1709.921,300,289,96.33,20.56,14804,5.0
7,20250507175419,code/analyses/logfiles/CSMA_50_7.testlog,50,26,920.271,300,289,96.33,20.55,8091,2.0
7,20250507175419,code/analyses/logfiles/CSMA_50_7.testlog,50,27,1710.928,300,287,95.67,20.42,5113,5.0
7,20250507175419,code/analyses/logfiles/CSMA_50_7.testlog,50,28,1636.55,300,287,95.67,20.45,9714,4.0
7,20250507175419,code/analyses/logfiles/CSMA_50_7.testlog,50,3,1582.387,300,287,95.67,18.02,13827,4.62
7,20250507175419,code/analyses/logfiles/CSMA_50_7.testlog,50,4,1714.047,300,285,95.0,17.91,1877,5.0
7,20250507175419,code/analyses/logfiles/CSMA_50_7.testlog,50,5,1794.755,300,280,93.33,17.55,1042,6.0
7,20250507175419,code/analyses/logfiles/CSMA_50_7.testlog,50,6,207.916,300,288,96.0,18.21,965,1.0
7,20250507175419,code/analyses/logfiles/CSMA_50_7.testlog,50,7,1644.627,300,289,96.33,18.16,11717,4.0
7,20250507175419,code/analyses/logfiles/CSMA_50_7.testlog,50,8,1697.734,300,288,96.0,18.08,4475,5.0
7,20250507175419,code/analyses/logfiles/CSMA_50_7.testlog,50,9,1686.475,300,287,95.67,18.03,2887,5.0
8,20250507175419,code/analyses/logfiles/CSMA_50_8.testlog,50,10,1576.498,300,290,96.67,18.32,1005,6.0
8,20250507175419,code/analyses/logfiles/CSMA_50_8.testlog,50,11,1524.855,300,290,96.67,18.29,3394,5.0
8,20250507175419,code/analyses/logfiles/CSMA_50_8.testlog,50,19,1548.208,300,292,97.33,20.83,2155,6.0
8,20250507175419,code/analyses/logfiles/CSMA_50_8.testlog,50,2,1455.501,300,292,97.33,18.44,13492,4.0
8,20250507175419,code/analyses/logfiles/CSMA_50_8.testlog,50,20,1556.157,300,290,96.67,20.69,2065,5.34
8,20250507175419,code/analyses/logfiles/CSMA_50_8.testlog,50,21,1472.19,300,292,97.33,20.86,13842,4.0
8,20250507175419,code/analyses/logfiles/CSMA_50_8.testlog,50,22,1465.76,300,290,96.67,20.72,9786,4.0
8,20250507175419,code/analyses/logfiles/CSMA_50_8.testlog,50,23,1473.452,300,290,96.67,20.76,9042,4.0
8,20250507175419,code/analyses/logfiles/CSMA_50_8.testlog,50,24,1465.498,300,291,97.0,20.77,9368,4.0
8,20250507175419,code/analyses/logfiles/CSMA_50_8.testlog,50,25,1543.203,300,290,96.67,20.76,14478,4.88
8,20250507175419,code/analyses/logfiles/CSMA_50_8.testlog,50,26,956.499,300,291,97.0,20.81,8147,2.0
8,20250507175419,code/analyses/logfiles/CSMA_50_8.testlog,50,27,1549.214,300,288,96.0,20.54,5431,5.0
8,20250507175419,code/analyses/logfiles/CSMA_50_8.testlog,50,28,1452.392,300,289,96.33,20.68,9968,4.0
8,20250507175419,code/analyses/logfiles/CSMA_50_8.testlog,50,3,1520.344,300,291,97.0,18.33,13906,5.0
8,20250507175419,code/analyses/logfiles/CSMA_50_8.testlog,50,4,1545.568,300,287,95.67,18.16,2093,5.09
8,20250507175419,code/analyses/logfiles/CSMA_50_8.testlog,50,5,1581.156,300,289,96.33,18.24,1044,6.09
8,20250507175419,code/analyses/logfiles/CSMA_50_8.testlog,50,6,227.738,300,291,97.0,18.36,1059,1.0
8,20250507175419,code/analyses/logfiles/CSMA_50_8.testlog,50,7,1455.517,300,290,96.67,18.34,11166,4.0
8,20250507175419,code/analyses/logfiles/CSMA_50_8.testlog,50,8,1540.5,300,291,97.0,18.35,4910,5.0
8,20250507175419,code/analyses/logfiles/CSMA_50_8.testlog,50,9,1511.588,300,291,97.0,18.32,2958,5.0
9,20250507175419,code/analyses/logfiles/CSMA_50_9.testlog,50,10,1841.339,300,276,92.0,17.44,1153,6.0
9,20250507175419,code/analyses/logfiles/CSMA_50_9.testlog,50,11,1741.182,300,286,95.33,18.05,3387,5.0
9,20250507175419,code/analyses/logfiles/CSMA_50_9.testlog,50,19,1790.693,300,282,94.0,20.17,2391,6.0
9,20250507175419,code/analyses/logfiles/CSMA_50_9.testlog,50,2,1732.326,300,288,96.0,18.19,12629,4.0
9,20250507175419,code/analyses/logfiles/CSMA_50_9.testlog,50,20,1770.221,300,286,95.33,20.41,1702,5.04
9,20250507175419,code/analyses/logfiles/CSMA_50_9.testlog,50,21,1708.8,300,288,96.0,20.53,14146,4.0
9,20250507175419,code/analyses/logfiles/CSMA_50_9.testlog,50,22,1728.9,300,287,95.67,20.54,10031,4.0
9,20250507175419,code/analyses/logfiles/CSMA_50_9.testlog,50,23,1709.25,300,285,95.0,20.43,9572,4.0
9,20250507175419,code/analyses/logfiles/CSMA_50_9.testlog,50,24,1690.546,300,285,95.0,20.34,9582,4.0
9,20250507175419,code/analyses/logfiles/CSMA_50_9.testlog,50,25,1806.534,300,287,95.67,20.51,14520,5.0
9,20250507175419,code/analyses/logfiles/CSMA_50_9.testlog,50,26,1088.995,300,288,96.0,20.62,7969,2.0
9,20250507175419,code/analyses/logfiles/CSMA_50_9.testlog,50,27,1769.202,300,283,94.33,20.21,5307,5.0
9,20250507175419,code/analyses/logfiles/CSMA_50_9.testlog,50,28,1690.074,300,288,96.0,20.57,9424,4.0
9,20250507175419,code/analyses/logfiles/CSMA_50_9.testlog,50,3,1775.562,300,289,96.33,18.27,13581,5.0
9,20250507175419,code/analyses/logfiles/CSMA_50_9.testlog,50,4,1785.366,300,280,93.33,17.64,2535,5.12
9,20250507175419,code/analyses/logfiles/CSMA_50_9.testlog,50,5,1901.452,300,266,88.67,16.79,1022,6.08
9,20250507175419,code/analyses/logfiles/CSMA_50_9.testlog,50,6,198.127,300,287,95.67,18.18,950,1.0
9,20250507175419,code/analyses/logfiles/CSMA_50_9.testlog,50,7,1714.087,300,287,95.67,18.11,10774,4.0
9,20250507175419,code/analyses/logfiles/CSMA_50_9.testlog,50,8,1753.505,300,288,96.0,18.18,4854,5.0
9,20250507175419,code/analyses/logfiles/CSMA_50_9.testlog,50,9,1743.807,300,285,95.0,17.98,3612,5.0
10,20250507175419,code/analyses/logfiles/CSMA_50_10.testlog,50,10,3259.215,300,280,93.33,17.58,1135,6.0
10,20250507175419,code/analyses/logfiles/CSMA_50_10.testlog,50,11,3304.393,300,286,95.33,17.98,3055,5.65
10,20250507175419,code/analyses/logfiles/CSMA_50_10.testlog,50,19,3320.962,300,282,94.0,20.03,2234,6.22
10,20250507175419,code/analyses/logfiles/CSMA_50_10.testlog,50,2,3204.173,300,286,95.33,17.93,13276,4.06
10,20250507175419,code/analyses/logfiles/CSMA_50_10.testlog,50,20,3238.371,300,283,94.33,20.1,1880,5.21
10,20250507175419,code/analyses/logfiles/CSMA_50_10.testlog,50,21,3201.258,300,286,95.33,20.32,13671,4.0
10,20250507175419,code/analyses/logfiles/CSMA_50_10.testlog,50,22,3207.36,300,285,95.0,20.27,10993,4.27
10,20250507175419,code/analyses/logfiles/CSMA_50_10.testlog,50,23,3222.579,300,286,95.33,20.34,10905,4.6
10,20250507175419,code/analyses/logfiles/CSMA_50_10.testlog,50,24,3205.703,300,285,95.0,20.24,10527,4.0
10,20250507175419,code/analyses/logfiles/CSMA_50_10.testlog,50,25,2624.569,300,283,94.33,20.19,13989,4.32
10,20250507175419,code/analyses/logfiles/CSMA_50_10.testlog,50,26,1605.806,300,290,96.67,20.74,7148,2.0
10,20250507175419,code/analyses/logfiles/CSMA_50_10.testlog,50,27,3296.208,300,286,95.33,20.3,5964,5.23
10,20250507175419,code/analyses/logfiles/CSMA_50_10.testlog,50,28,3231.804,300,288,96.0,20.48,9985,4.0
10,20250507175419,code/analyses/logfiles/CSMA_50_10.testlog,50,3,3234.906,300,284,94.67,17.83,12937,5.0
10,20250507175419,code/analyses/logfiles/CSMA_50_10.testlog,50,4,3266.76,300,281,93.67,17.65,2167,5.52
10,20250507175419,code/analyses/logfiles/CSMA_50_10.testlog,50,5,3335.806,300,277,92.33,17.41,958,6.54
10,20250507175419,code/analyses/logfiles/CSMA_50_10.testlog,50,6,176.48,300,290,96.67,18.37,1078,1.0
10,20250507175419,code/analyses/logfiles/CSMA_50_10.testlog,50,7,3215.131,300,288,96.0,18.03,10467,4.0
10,20250507175419,code/analyses/logfiles/CSMA_50_10.testlog,50,8,3312.848,300,287,95.67,18.02,5317,5.21
10,20250507175419,code/analyses/logfiles/CSMA_50_10.testlog,50,9,3242.838,300,283,94.33,17.75,4854,5.0
11,20250507175419,code/analyses/logfiles/CSMA_50_11.testlog,50,10,1694.905,300,281,93.67,17.77,954,6.0
11,20250507175419,code/analyses/logfiles/CSMA_50_11.testlog,50,11,1668.235,300,280,93.33,17.7,2920,5.0
11,20250507175419,code/analyses/logfiles/CSMA_50_11.testlog,50,19,1683.949,300,283,94.33,20.26,2078,6.0
11,20250507175419,code/analyses/logfiles/CSMA_50_11.testlog,50,2,1592.781,300,279,93.0,17.68,12464,4.0
11,20250507175419,code/analyses/logfiles/CSMA_50_11.testlog,50,20,1645.774,300,279,93.0,19.95,1659,5.05
11,20250507175419,code/analyses/logfiles/CSMA_50_11.testlog,50,21,1587.35,300,282,94.0,20.19,13866,4.0
11,20250507175419,code/analyses/logfiles/CSMA_50_11.testlog,50,22,1604.914,300,282,94.0,20.17,10124,4.0
11,20250507175419,code/analyses/logfiles/CSMA_50_11.testlog,50,23,1595.462,300,282,94.0,20.18,9769,4.0
11,20250507175419,code/analyses/logfiles/CSMA_50_11.testlog,50,24,1611.431,300,282,94.0,20.17,9480,4.15
11,20250507175419,code/analyses/logfiles/CSMA_50_11.testlog,50,25,1699.365,300,283,94.33,20.25,14207,5.0
11,20250507175419,code/analyses/logfiles/CSMA_50_11.testlog,50,26,1115.153,300,283,94.33,20.24,7653,2.0
11,20250507175419,code/analyses/logfiles/CSMA_50_11.testlog,50,27,1660.164,300,282,94.0,20.18,5231,5.0
11,20250507175419,code/analyses/logfiles/CSMA_50_11.testlog,50,28,1595.073,300,282,94.0,20.21,9307,4.0
11,20250507175419,code/analyses/logfiles/CSMA_50_11.testlog,50,3,1522.0,300,281,93.67,17.77,13391,4.19
11,20250507175419,code/analyses/logfiles/CSMA_50_11.testlog,50,4,1662.229,300,280,93.33,17.67,2215,5.0
11,20250507175419,code/analyses/logfiles/CSMA_50_11.testlog,50,5,1710.119,300,276,92.0,17.41,1007,6.0
11,20250507175419,code/analyses/logfiles/CSMA_50_11.testlog,50,6,167.946,300,283,94.33,17.9,928,1.0
11,20250507175419,code/analyses/logfiles/CSMA_50_11.testlog,50,7,1597.464,300,282,94.0,17.85,9998,4.0
11,20250507175419,code/analyses/logfiles/CSMA_50_11.testlog,50,8,1653.965,300,283,94.33,17.88,4712,5.0
11,20250507175419,code/analyses/logfiles/CSMA_50_11.testlog,50,9,1667.678,300,280,93.33,17.66,3577,5.15
12,20250507175419,code/analyses/logfiles/CSMA_50_12.testlog,50,10,944.973,300,291,97.0,18.38,1078,6.0
12,20250507175419,code/analyses/logfiles/CSMA_50_12.testlog,50,11,911.231,300,291,97.0,18.36,2870,5.0
12,20250507175419,code/analyses/logfiles/CSMA_50_12.testlog,50,19,946.275,300,290,96.67,20.7,2087,6.0
12,20250507175419,code/analyses/logfiles/CSMA_50_12.testlog,50,2,817.847,300,292,97.33,18.41,13384,4.0
12,20250507175419,code/analyses/logfiles/CSMA_50_12.testlog,50,20,850.048,300,289,96.33,20.66,1684,4.79
12,20250507175419,code/analyses/logfiles/CSMA_50_12.testlog,50,21,836.083,300,292,97.33,20.83,12764,4.0
12,20250507175419,code/analyses/logfiles/CSMA_50_12.testlog,50,22,858.1,300,291,97.0,20.82,8862,4.08
12,20250507175419,code/analyses/logfiles/CSMA_50_12.testlog,50,23,850.512,300,292,97.33,20.82,9298,4.0
12,20250507175419,code/analyses/logfiles/CSMA_50_12.testlog,50,24,841.086,300,292,97.33,20.88,9451,4.0
12,20250507175419,code/analyses/logfiles/CSMA_50_12.testlog,50,25,606.058,300,293,97.67,20.94,13503,3.0
12,20250507175419,code/analyses/logfiles/CSMA_50_12.testlog,50,26,532.763,300,292,97.33,20.84,6204,2.0
12,20250507175419,code/analyses/logfiles/CSMA_50_12.testlog,50,27,927.788,300,291,97.0,20.82,5535,5.0
12,20250507175419,code/analyses/logfiles/CSMA_50_12.testlog,50,28,833.262,300,291,97.0,20.8,8865,4.03
12,20250507175419,code/analyses/logfiles/CSMA_50_12.testlog,50,3,603.133,300,291,97.0,18.39,12651,3.0
12,20250507175419,code/analyses/logfiles/CSMA_50_12.testlog,50,4,927.013,300,288,96.0,18.15,1602,5.34
12,20250507175419,code/analyses/logfiles/CSMA_50_12.testlog,50,5,984.149,300,290,96.67,18.29,983,6.34
12,20250507175419,code/analyses/logfiles/CSMA_50_12.testlog,50,6,151.117,300,292,97.33,18.46,1080,1.0
12,20250507175419,code/analyses/logfiles/CSMA_50_12.testlog,50,7,872.681,300,292,97.33,18.48,9955,4.0
12,20250507175419,code/analyses/logfiles/CSMA_50_12.testlog,50,8,895.406,300,291,97.0,18.36,4824,5.0
12,20250507175419,code/analyses/logfiles/CSMA_50_12.testlog,50,9,922.212,300,290,96.67,18.28,3780,5.0
13,20250507175419,code/analyses/logfiles/CSMA_50_13.testlog,50,10,803.807,300,286,95.33,18.05,870,6.0
13,20250507175419,code/analyses/logfiles/CSMA_50_13.testlog,50,11,765.937,300,282,94.0,17.76,3221,5.0
13,20250507175419,code/analyses/logfiles/CSMA_50_13.testlog,50,19,792.475,300,285,95.0,20.37,2268,6.0
13,20250507175419,code/analyses/logfiles/CSMA_50_13.testlog,50,2,711.087,300,285,95.0,18.0,12967,4.0
13,20250507175419,code/analyses/logfiles/CSMA_50_13.testlog,50,20,739.776,300,285,95.0,20.34,1658,4.92
13,20250507175419,code/analyses/logfiles/CSMA_50_13.testlog,50,21,710.363,300,283,94.33,20.25,12525,4.0
13,20250507175419,code/analyses/logfiles/CSMA_50_13.testlog,50,22,696.018,300,287,95.67,20.52,8475,4.0
13,20250507175419,code/analyses/logfiles/CSMA_50_13.testlog,50,23,732.432,300,285,95.0,20.36,8958,4.0
13,20250507175419,code/analyses/logfiles/CSMA_50_13.testlog,50,24,719.287,300,285,95.0,20.36,8762,4.0
13,20250507175419,code/analyses/logfiles/CSMA_50_13.testlog,50,25,520.217,300,285,95.0,20.4,13495,3.0
13,20250507175419,code/analyses/logfiles/CSMA_50_13.testlog,50,26,432.882,300,285,95.0,20.42,6415,2.0
13,20250507175419,code/analyses/logfiles/CSMA_50_13.testlog,50,27,775.714,300,286,95.33,20.42,5208,5.0
13,20250507175419,code/analyses/logfiles/CSMA_50_13.testlog,50,28,698.024,300,284,94.67,20.31,8701,4.0
13,20250507175419,code/analyses/logfiles/CSMA_50_13.testlog,50,3,495.515,300,285,95.0,18.01,12718,3.0
13,20250507175419,code/analyses/logfiles/CSMA_50_13.testlog,50,4,800.434,300,283,94.33,17.85,1681,5.12
13,20250507175419,code/analyses/logfiles/CSMA_50_13.testlog,50,5,848.941,300,280,93.33,17.66,981,6.13
13,20250507175419,code/analyses/logfiles/CSMA_50_13.testlog,50,6,129.724,300,285,95.0,18.02,1028,1.0
13,20250507175419,code/analyses/logfiles/CSMA_50_13.testlog,50,7,723.311,300,287,95.67,18.13,9838,4.0
13,20250507175419,code/analyses/logfiles/CSMA_50_13.testlog,50,8,768.502,300,285,95.0,18.01,4652,5.0
13,20250507175419,code/analyses/logfiles/CSMA_50_13.testlog,50,9,759.295,300,285,95.0,17.94,3716,5.0
14,20250507175419,code/analyses/logfiles/CSMA_50_14.testlog,50,10,1922.18,300,288,96.0,18.11,979,6.0
14,20250507175419,code/analyses/logfiles/CSMA_50_14.testlog,50,11,1880.509,300,290,96.67,18.23,3025,5.0
14,20250507175419,code/analyses/logfiles/CSMA_50_14.testlog,50,19,1928.523,300,289,96.33,20.54,2253,6.0
14,20250507175419,code/analyses/logfiles/CSMA_50_14.testlog,50,2,1831.61,300,290,96.67,18.2,12544,4.0
14,20250507175419,code/analyses/logfiles/CSMA_50_14.testlog,50,20,1925.1,300,287,95.67,20.42,1637,5.34
14,20250507175419,code/analyses/logfiles/CSMA_50_14.testlog,50,21,1829.781,300,289,96.33,20.55,14816,4.0
14,20250507175419,code/analyses/logfiles/CSMA_50_14.testlog,50,22,1803.348,300,290,96.67,20.58,10596,4.0
14,20250507175419,code/analyses/logfiles/CSMA_50_14.testlog,50,23,1841.756,300,289,96.33,20.55,10185,4.0
14,20250507175419,code/analyses/logfiles/CSMA_50_14.testlog,50,24,1825.342,300,290,96.67,20.6,9520,4.0
14,20250507175419,code/analyses/logfiles/CSMA_50_14.testlog,50,25,1895.682,300,289,96.33,20.54,14521,5.0
14,20250507175419,code/analyses/logfiles/CSMA_50_14.testlog,50,26,1303.24,300,291,97.0,20.73,8081,2.0
14,20250507175419,code/analyses/logfiles/CSMA_50_14.testlog,50,27,1846.934,300,288,96.0,20.49,4845,5.0
14,20250507175419,code/analyses/logfiles/CSMA_50_14.testlog,50,28,1811.608,300,290,96.67,20.61,9106,4.0
14,20250507175419,code/analyses/logfiles/CSMA_50_14.testlog,50,3,1898.673,300,291,97.0,18.27,13836,5.0
14,20250507175419,code/analyses/logfiles/CSMA_50_14.testlog,50,4,1902.773,300,287,95.67,18.02,2507,5.06
14,20250507175419,code/analyses/logfiles/CSMA_50_14.testlog,50,5,1941.073,300,282,94.0,17.66,1072,6.06
14,20250507175419,code/analyses/logfiles/CSMA_50_14.testlog,50,6,226.053,300,291,97.0,18.39,1009,1.0
14,20250507175419,code/analyses/logfiles/CSMA_50_14.testlog,50,7,1816.611,300,289,96.33,18.17,10574,4.0
14,20250507175419,code/analyses/logfiles/CSMA_50_14.testlog,50,8,1853.154,300,290,96.67,18.22,4703,5.0
14,20250507175419,code/analyses/logfiles/CSMA_50_14.testlog,50,9,1834.038,300,286,95.33,17.98,3841,5.0
15,20250507175419,code/analyses/logfiles/CSMA_50_15.testlog,50,10,1946.769,300,290,96.67,18.29,1059,6.0
15,20250507175419,code/analyses/logfiles/CSMA_50_15.testlog,50,11,1915.145,300,289,96.33,18.26,3867,5.0
15,20250507175419,code/analyses/logfiles/CSMA_50_15.testlog,50,19,1985.858,300,289,96.33,20.63,2134,6.0
15,20250507175419,code/analyses/logfiles/CSMA_50_15.testlog,50,2,1887.541,300,291,97.0,18.39,13261,4.0
15,20250507175419,code/analyses/logfiles/CSMA_50_15.testlog,50,20,1951.759,300,289,96.33,20.61,2159,5.15
15,20250507175419,code/analyses/logfiles/CSMA_50_15.testlog,50,21,1871.4,300,291,97.0,20.76,14166,4.0
15,20250507175419,code/analyses/logfiles/CSMA_50_15.testlog,50,22,1875.457,300,291,97.0,20.86,10026,4.0
15,20250507175419,code/analyses/logfiles/CSMA_50_15.testlog,50,23,1862.589,300,292,97.33,20.89,9830,4.0
15,20250507175419,code/analyses/logfiles/CSMA_50_15.testlog,50,24,1888.955,300,290,96.67,20.73,9637,4.0
15,20250507175419,code/analyses/logfiles/CSMA_50_15.testlog,50,25,1871.635,300,292,97.33,20.88,14801,4.66
15,20250507175419,code/analyses/logfiles/CSMA_50_15.testlog,50,26,1259.951,300,291,97.0,20.81,8004,2.0
15,20250507175419,code/analyses/logfiles/CSMA_50_15.testlog,50,27,1962.231,300,290,96.67,20.72,5363,5.0
15,20250507175419,code/analyses/logfiles/CSMA_50_15.testlog,50,28,1873.951,300,290,96.67,20.77,9812,4.0
15,20250507175419,code/analyses/logfiles/CSMA_50_15.testlog,50,3,1962.918,300,292,97.33,18.46,13954,5.0
15,20250507175419,code/analyses/logfiles/CSMA_50_15.testlog,50,4,1967.403,300,286,95.33,18.06,1948,5.0
15,20250507175419,code/analyses/logfiles/CSMA_50_15.testlog,50,5,2008.32,300,287,95.67,18.1,1067,6.0
15,20250507175419,code/analyses/logfiles/CSMA_50_15.testlog,50,6,187.986,300,291,97.0,18.37,972,1.0
15,20250507175419,code/analyses/logfiles/CSMA_50_15.testlog,50,7,1886.463,300,291,97.0,18.32,11056,4.0
15,20250507175419,code/analyses/logfiles/CSMA_50_15.testlog,50,8,1945.64,300,291,97.0,18.32,4540,5.0
15,20250507175419,code/analyses/logfiles/CSMA_50_15.testlog,50,9,1938.132,300,290,96.67,18.28,3163,5.0
16,20250507175419,code/analyses/logfiles/CSMA_50_16.testlog,50,10,1798.993,300,286,95.33,18.05,1056,6.0
16,20250507175419,code/analyses/logfiles/CSMA_50_16.testlog,50,11,1773.042,300,287,95.67,18.1,3988,5.0
16,20250507175419,code/analyses/logfiles/CSMA_50_16.testlog,50,19,1813.615,300,284,94.67,20.32,2260,6.0
16,20250507175419,code/analyses/logfiles/CSMA_50_16.testlog,50,2,1714.758,300,287,95.67,18.12,14318,4.0
16,20250507175419,code/analyses/logfiles/CSMA_50_16.testlog,50,20,1771.52,300,288,96.0,20.56,2293,5.13
16,20250507175419,code/analyses/logfiles/CSMA_50_16.testlog,50,21,1732.314,300,287,95.67,20.49,12855,4.0
16,20250507175419,code/analyses/logfiles/CSMA_50_16.testlog,50,22,1717.933,300,288,96.0,20.56,8452,4.12
16,20250507175419,code/analyses/logfiles/CSMA_50_16.testlog,50,23,1725.218,300,286,95.33,20.46,9104,4.0
16,20250507175419,code/analyses/logfiles/CSMA_50_16.testlog,50,24,1723.035,300,286,95.33,20.43,9504,4.01
16,20250507175419,code/analyses/logfiles/CSMA_50_16.testlog,50,25,1492.831,300,286,95.33,20.44,13924,4.03
16,20250507175419,code/analyses/logfiles/CSMA_50_16.testlog,50,26,1037.296,300,286,95.33,20.42,7207,2.0
16,20250507175419,code/analyses/logfiles/CSMA_50_16.testlog,50,27,1795.022,300,287,95.67,20.46,5574,5.11
16,20250507175419,code/analyses/logfiles/CSMA_50_16.testlog,50,28,1723.914,300,286,95.33,20.41,9602,4.0
16,20250507175419,code/analyses/logfiles/CSMA_50_16.testlog,50,3,1783.016,300,287,95.67,18.12,13178,5.0
16,20250507175419,code/analyses/logfiles/CSMA_50_16.testlog,50,4,1794.324,300,287,95.67,18.09,1717,5.07
16,20250507175419,code/analyses/logfiles/CSMA_50_16.testlog,50,5,1834.891,300,280,93.33,17.69,1061,6.05
16,20250507175419,code/analyses/logfiles/CSMA_50_16.testlog,50,6,186.465,300,286,95.33,18.13,1042,1.0
16,20250507175419,code/analyses/logfiles/CSMA_50_16.testlog,50,7,1718.833,300,286,95.33,18.05,11666,4.0
16,20250507175419,code/analyses/logfiles/CSMA_50_16.testlog,50,8,1773.68,300,285,95.0,17.96,4479,5.01
16,20250507175419,code/analyses/logfiles/CSMA_50_16.testlog,50,9,1779.465,300,286,95.33,18.04,3091,5.0
17,20250507175419,code/analyses/logfiles/CSMA_50_17.testlog,50,10,2626.861,300,287,95.67,18.08,1206,6.0
17,20250507175419,code/analyses/logfiles/CSMA_50_17.testlog,50,11,2577.475,300,289,96.33,18.23,3590,5.0
17,20250507175419,code/analyses/logfiles/CSMA_50_17.testlog,50,19,2629.914,300,287,95.67,20.44,2147,6.0
17,20250507175419,code/analyses/logfiles/CSMA_50_17.testlog,50,2,2533.899,300,288,96.0,18.15,14010,4.0
17,20250507175419,code/analyses/logfiles/CSMA_50_17.testlog,50,20,2542.207,300,278,92.67,19.88,2235,5.07
